created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
08/30/2015,190437,106099,"{'type': 'Point', 'coordinates': [-73.98642286600719, 40.77066825925523]}",11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,155 WEST 60 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77066826,-73.98642287,988010.688333,220052.302071
09/07/2015,208200,219258,"{'type': 'Point', 'coordinates': [-73.97259679073959, 40.69154585248793]}",13,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,20 WILLOUGHBY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018300,New York,40.69154585,-73.97259679,991849.347978,191226.431901
09/08/2015,209557,503968,"{'type': 'Point', 'coordinates': [-73.91603248146964, 40.846694933908175]}",11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,1615 GRAND AVENUE,10453,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021502,New York,40.84669493,-73.91603248,1007481.34821,247762.36148
08/28/2015,182847,221481,"{'type': 'Point', 'coordinates': [-73.94799785465035, 40.69544411556516]}",6,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,854 MYRTLE AVENUE,11206,Brooklyn,303,3,Brooklyn,36,56,18,BK75,Bedford,3025901,New York,40.69544412,-73.94799785,998670.182434,192649.775511
09/08/2015,210642,104029,"{'type': 'Point', 'coordinates': [-73.98637067316523, 40.766542902356576]}",11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,842 9 AVENUE,10019,New York,104,1,Manhattan,3,67,27,MN15,Clinton,1013900,New York,40.7665429,-73.98637067,988025.37892,218549.299828
08/17/2015,153586,230993,"{'type': 'Point', 'coordinates': [-73.96683228727653, 40.6436057455026]}",8,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,226 ARGYLE ROAD,11218,Brooklyn,314,3,Brooklyn,40,44,17,BK42,Flatbush,3152200,New York,40.64360575,-73.96683229,993454.550149,173761.048525
08/24/2015,171066,230879,"{'type': 'Point', 'coordinates': [-73.95835615115016, 40.649389695378794]}",3,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,911 FLATBUSH AVENUE,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK95,Erasmus,3079400,New York,40.6493897,-73.95835615,995805.806273,175869.304151
08/29/2015,184051,505530,"{'type': 'Point', 'coordinates': [-73.88672874136103, 40.856323501545525]}",10,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,Harmful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,605 EAST 188 STREET,10458,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2038900,New York,40.8563235,-73.88672874,1015584.29296,251279.540141
08/24/2015,171519,406551,"{'type': 'Point', 'coordinates': [-74.08651135580149, 40.58283322986748]}",3,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,480 LIBERTY AVENUE,10305,Staten Island,502,5,Staten Island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,5011201,New York,40.58283323,-74.08651136,960219.90566,151630.15742
08/26/2015,176343,230511,"{'type': 'Point', 'coordinates': [-73.95830423336267, 40.637879214299566]}",0,17,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2010 NEWKIRK AVENUE,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051601,New York,40.63787921,-73.95830423,995822.209127,171675.729205
09/02/2015,198323,411849,"{'type': 'Point', 'coordinates': [-74.18923615384018, 40.540938876360386]}",11,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,105 RAMONA AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,New York,40.54093888,-74.18923615,931653.29383,136411.970664
08/19/2015,158851,218287,"{'type': 'Point', 'coordinates': [-73.9454488586446, 40.71724309471646]}",3,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,160 WITHERS STREET,11211,Brooklyn,301,3,Brooklyn,34,50,18,BK90,East Williamsburg,3049700,New York,40.71724309,-73.94544886,999372.072434,200592.226818
09/01/2015,195970,107899,"{'type': 'Point', 'coordinates': [-73.96095697484164, 40.77774504052222]}",7,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,1or2,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,1076 MADISON AVENUE,10028,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1014200,New York,40.77774504,-73.96095697,995063.257233,222632.728997
